item,itemLabel,rank,pob,pobLabel,hasCountry,hasAdmin,hasref,refitem,exurl,wmurl,wmproj
Q102177603,Mufeed Shami,NormalRank,Q2905332,Beit Ur al-Tahta,false,true,false,,,,
Q104093992,Q104093992,,,,,,false,,,,
Q104094019,Q104094019,,,,,,false,,,,
Q104098841,Q104098841,NormalRank,Q374748,Jenin,true,true,false,,,,
Q104208260,Hamdi Abu Ali,,,,,,false,,,,
Q104213963,Khaled Ghazal,,,,,,false,,,,
Q104214637,Mayada Bamia,,,,,,false,,,,
Q104214649,Randa Nabulsi,NormalRank,Q214178,Nablus,true,true,false,,,,
Q104217993,Q104217993,,,,,,false,,,,
Q104218739,Q104218739,,,,,,false,,,,
Q104223291,Q104223291,NormalRank,Q47492,Gaza City,true,true,false,,,,
Q104223746,Wajeeh Qassim,NormalRank,Q2898957,Silat ad-Dhahr,true,true,true,false,false,false,true
Q104775812,Anis al-Qaq,NormalRank,Q2448062,Silwan,true,true,true,false,true,false,false
Q104840469,Q104840469,NormalRank,Q126084,Acre,true,true,false,,,,
Q104841248,Q104841248,,,,,,false,,,,
Q105098603,Q105098603,NormalRank,Q990657,Shfaram,true,true,true,false,true,false,false
Q105098608,Q105098608,NormalRank,Q803986,Beit Lahia,true,true,false,,,,
Q105098618,Q105098618,NormalRank,Q1218,Jerusalem,true,true,false,,,,
Q106354875,Mofeed Abd Rabbo,NormalRank,Q985531,Tulkarm,true,true,true,false,false,false,true
Q106519588,Mahmoud Al-Khalidi,NormalRank,Q41621,Haifa,true,true,true,false,false,false,true
Q106660843,Hafez Al-Nimer,NormalRank,Q214178,Nablus,true,true,false,,,,
Q106678761,Q106678761,NormalRank,Q309348,Khan Yunis,true,true,false,,,,
Q106746789,Q106746789,NormalRank,Q374748,Jenin,true,true,false,,,,
Q106765032,Q106765032,NormalRank,Q180294,Jaffa,true,true,true,false,false,false,true
Q106777200,Samih Abdel Fattah,NormalRank,Q5948939,Husan,true,true,false,,,,
Q106777201,Q106777201,,,,,,false,,,,
Q106777204,Q106777204,NormalRank,Q430776,Nazareth,true,true,false,,,,
Q106777205,Q106777205,NormalRank,Q3820,Beirut,true,true,false,,,,
Q106777214,Q106777214,,,,,,false,,,,
Q106798033,Q106798033,NormalRank,Q188336,Safed,true,true,false,,,,
Q106862716,Anwar Elagha,NormalRank,Q309348,Khan Yunis,true,true,false,,,,
Q107104852,Q107104852,,,,,,false,,,,
Q107404833,Q107404833,NormalRank,Q309348,Khan Yunis,true,true,false,,,,
Q110938885,Layth Arafa,,,,,,false,,,,
Q111016581,Fares al-qub,NormalRank,Q627230,Deir al-Ghusun,true,true,false,,,,
Q111020086,Ahmed Al Mathbouh,NormalRank,Q3820,Beirut,true,true,false,,,,
Q111932890,Rula Al Mhaissen,,,,,,false,,,,
Q113361558,Nabil Abu Znaid,NormalRank,Q2435966,"Dura, Hebron",true,true,false,,,,
Q113361574,Taysir Jaradat,NormalRank,Q7395443,Sa'ir,true,true,false,,,,
Q113573669,Q113573669,,,,,,false,,,,
Q114455283,Q114455283,,,,,,false,,,,
Q114568789,Mona Abu Amara,,,,,,false,,,,
Q114784690,Salah al-Din Salah,NormalRank,Q985531,Tulkarm,true,true,true,false,false,false,true
Q115564012,Q115564012,,,,,,false,,,,
Q115677439,Hilmi Hanoun,,,,,,false,,,,
Q12130336,Muhammad Al Assad,NormalRank,Q3820,Beirut,true,true,true,false,false,false,true
Q12213582,Q12213582,NormalRank,Q39760,Gaza Strip,true,false,false,,,,
Q127998,Mahmoud Abbas,NormalRank,Q188336,Safed,true,true,true,true,false,false,false
Q13415154,Rami Hamdallah,NormalRank,Q2701952,Anabta,true,true,true,false,false,false,true
Q16121039,Khalid Ariqat,NormalRank,Q246590,Abu Dis,true,true,false,,,,
Q16192933,Mohammad Shtayyeh,NormalRank,Q7697359,"Tell, Nablus",true,true,true,false,false,true,true
Q16581882,Nemer Hammad,NormalRank,Q3545099,Kuwaykat,true,true,true,false,false,false,true
Q1800210,Nabil Amr,NormalRank,Q168225,Hebron,true,true,false,,,,
Q1963057,Leila Shahid,NormalRank,Q3820,Beirut,true,true,false,,,,
Q19976820,Hala Fariz,,,,,,false,,,,
Q20387804,Jawad Awad,NormalRank,Q7395443,Sa'ir,true,true,false,,,,
Q20635435,Walid Abu Ali,,,,,,false,,,,
Q21856446,Husni Abdel Wahed,NormalRank,Q2378485,Aqabat Jaber,true,true,false,,,,
Q21856548,Walid Muaqqat,NormalRank,Q1218,Jerusalem,true,true,true,false,false,false,true
Q2213790,Salah Abdel Shafi,NormalRank,Q47492,Gaza City,true,true,true,false,false,false,true
Q23304287,Abdel Hafiz Nofal,NormalRank,Q2903530,Ras Karkar,true,true,false,,,,
Q2345173,Hind Khoury,NormalRank,Q5776,Bethlehem,true,true,true,true,false,false,false
Q25424401,Salah Zawawi,NormalRank,Q188336,Safed,true,true,false,,,,
Q27146386,Abeer Odeh,NormalRank,Q6192257,Jifna,true,true,false,,,,
Q27683387,Khaled Alattrash,NormalRank,Q163490,Sidon,true,true,false,,,,
Q28530835,Linda Sobeh,NormalRank,Q158119,Ramallah,true,true,true,false,false,false,true
Q2895694,Riyad al-Maliki,NormalRank,Q5776,Bethlehem,true,true,false,,,,
Q307585,Abdallah Frangi,NormalRank,Q41843,Beersheba,true,true,true,true,false,false,false
Q334795,Abu Ali Mustafa,NormalRank,Q2463999,Arraba,true,true,true,false,false,false,true
Q383257,Afif Safieh,NormalRank,Q1218,Jerusalem,true,true,true,false,false,false,true
Q42537656,Nemer Ismail,NormalRank,Q246590,Abu Dis,true,true,false,,,,
Q431835,Khouloud Daibes,NormalRank,Q1218,Jerusalem,true,true,false,,,,
Q44776622,Imad Abu Kishek,NormalRank,Q985531,Tulkarm,true,true,true,false,false,false,true
Q4695901,Ahmed Majdalani,NormalRank,Q3766,Damascus,true,true,false,,,,
Q47526457,Musa Amer Odeh,NormalRank,Q2435966,"Dura, Hebron",true,true,false,,,,
Q47857932,Saadi Salama,NormalRank,Q2919205,Idhna,true,true,false,,,,
Q4849108,Baker Abdel Munem,,,,,,false,,,,
Q48955400,Mohammed Tarshahani,,,,,,false,,,,
Q5438993,Fayed Mustafa,NormalRank,Q2905340,Deir Ballut,true,true,true,false,false,true,true
Q5506878,Fuad Kokaly,NormalRank,Q803990,Beit Sahour,true,true,false,,,,
Q5679529,Hassan Abdel Rahman,NormalRank,Q7645526,"Surda, Ramallah",true,false,false,,,,
Q5949870,Hussein al-Araj,NormalRank,Q2898712,Meithalun,false,true,false,,,,
Q63349096,Mai al-Kaila,NormalRank,Q1218,Jerusalem,true,true,false,,,,
Q64913001,Q64913001,,,,,,false,,,,
Q66023995,Isa Jabari,NormalRank,Q168225,Hebron,true,true,false,,,,
Q6752623,Manuel Hassassian,NormalRank,Q1218,Jerusalem,true,true,false,,,,
Q71571310,Nabil Maaruf,NormalRank,Q5243305,Dayr al-Qassi,true,true,false,,,,
Q82059994,Nasri Abu Jaish,NormalRank,Q12200452,"Beit Dajan, Nablus",true,true,false,,,,
Q82082019,Zuhair Al-Shun,NormalRank,Q985531,Tulkarm,true,true,false,,,,
Q83379738,Moustapha Saphariny,NormalRank,Q1093157,Tulkarm Governorate,true,true,false,,,,
Q87276954,Q87276954,NormalRank,Q79,Egypt,true,false,false,,,,
Q87737031,Qadri Abu Bakr,NormalRank,Q2533232,Biddya,true,true,false,,,,
Q89281074,Jamal Al Shobaki,NormalRank,Q2919205,Idhna,true,true,false,,,,
Q9163227,Azmi Al-Daqqa,NormalRank,Q246431,Attil,true,true,false,,,,
Q92111911,Khalid Hassan al-Sheikh,NormalRank,Q985531,Tulkarm,true,true,true,false,false,false,true
Q96482147,Rula Maayah,NormalRank,Q1218,Jerusalem,true,true,false,,,,
Q96762456,Youssef Habab,NormalRank,Q5776,Bethlehem,true,true,false,,,,
Q96769584,Q96769584,NormalRank,Q309348,Khan Yunis,true,true,false,,,,
Q970706,Saeb Erekat,PreferredRank,Q246590,Abu Dis,true,true,true,false,false,false,true
Q97168287,Hashem Dajani,NormalRank,Q3805,Amman,true,true,false,,,,
Q97180758,Q97180758,NormalRank,Q47492,Gaza City,true,true,false,,,,
Q97651631,Akram Al-Khateeb,,,,,,false,,,,
Q98409208,Marwan Toubassi,NormalRank,Q158119,Ramallah,true,true,false,,,,
Q98424378,Q98424378,,,,,,false,,,,
Q98851214,Q98851214,NormalRank,Q12060929,Kafr ad-Dik,true,true,false,,,,
Q98922721,Q98922721,,,,,,false,,,,
Q99017695,Majdi al-Saleh,NormalRank,Q6811409,Talluza,true,true,false,,,,
Q99171962,Sayed Al-Masry,NormalRank,Q309348,Khan Yunis,true,true,false,,,,
Q99175748,Q99175748,NormalRank,Q168225,Hebron,true,true,false,,,,
Q99210865,Khaled Aref,NormalRank,Q2604424,"Kawkab Abu-Al-Hij, Hazafon, Israel",true,false,false,,,,
Q99336721,Q99336721,NormalRank,Q168225,Hebron,true,true,false,,,,
Q99445772,Diab Al-Louh,NormalRank,Q47492,Gaza City,true,true,false,,,,
Q99449598,Q99449598,NormalRank,Q214178,Nablus,true,true,false,,,,
Q99456390,Q99456390,,,,,,false,,,,
Q99460472,Q99460472,NormalRank,Q4118223,Al-Shajara,true,true,false,,,,
Q99460893,Q99460893,NormalRank,Q47492,Gaza City,true,true,false,,,,
Q99484538,Q99484538,NormalRank,Q12241544,Tel al-Zaatar,true,false,false,,,,
Q99522189,Abdal Karim Ewaida,NormalRank,Q39760,Gaza Strip,true,false,false,,,,
Q99522537,Samir Taha,NormalRank,Q374748,Jenin,true,true,false,,,,
Q99581280,Jubran Altawil,,,,,,false,,,,
Q99688835,Ahmad Rabaie,NormalRank,Q2435966,"Dura, Hebron",true,true,false,,,,
Q99826716,Hikmat Zaid,NormalRank,Q2898808,Silat al-Harithiya,true,true,false,,,,
Q99910720,Joudeh George Murqos,NormalRank,Q5776,Bethlehem,true,true,false,,,,
Q99911348,Q99911348,NormalRank,Q3805,Amman,true,true,false,,,,
