item,rank,gender,isIdentity,hasref,refitem,exurl,wmurl,wmproj
Q44776622,NormalRank,Q6581097,true,true,false,false,false,true
Q4695901,NormalRank,Q6581097,true,false,,,,
Q47526457,NormalRank,Q6581097,true,false,,,,
Q47857932,NormalRank,Q6581097,true,false,,,,
Q4849108,NormalRank,Q6581097,true,false,,,,
Q48955400,NormalRank,Q6581097,true,false,,,,
Q5438993,NormalRank,Q6581097,true,false,,,,
Q5506878,NormalRank,Q6581097,true,false,,,,
Q5679529,NormalRank,Q6581097,true,false,,,,
Q5949870,NormalRank,Q6581097,true,false,,,,
Q63349096,NormalRank,Q6581072,true,false,,,,
Q64913001,NormalRank,Q6581097,true,false,,,,
Q66023995,NormalRank,Q6581097,true,false,,,,
Q6752623,NormalRank,Q6581097,true,false,,,,
Q71571310,NormalRank,Q6581097,true,false,,,,
Q82059994,NormalRank,Q6581097,true,false,,,,
Q82082019,NormalRank,Q6581097,true,false,,,,
Q83379738,NormalRank,Q6581097,true,false,,,,
Q87276954,NormalRank,Q6581097,true,false,,,,
Q87737031,NormalRank,Q6581097,true,false,,,,
Q89281074,NormalRank,Q6581097,true,false,,,,
Q9163227,NormalRank,Q6581097,true,false,,,,
Q92111911,NormalRank,Q6581097,true,true,false,false,false,true
Q96482147,NormalRank,Q6581072,true,true,false,false,false,true
Q96762456,NormalRank,Q6581097,true,false,,,,
Q96769584,NormalRank,Q6581097,true,false,,,,
Q970706,NormalRank,Q6581097,true,false,,,,
Q97168287,NormalRank,Q6581097,true,false,,,,
Q97180758,NormalRank,Q6581097,true,false,,,,
Q97651631,NormalRank,Q6581097,true,false,,,,
Q98409208,NormalRank,Q6581097,true,false,,,,
Q98424378,NormalRank,Q6581097,true,false,,,,
Q98851214,NormalRank,Q6581097,true,false,,,,
Q98922721,NormalRank,Q6581097,true,false,,,,
Q99017695,NormalRank,Q6581097,true,false,,,,
Q99171962,NormalRank,Q6581097,true,false,,,,
Q99175748,NormalRank,Q6581097,true,false,,,,
Q99210865,NormalRank,Q6581097,true,false,,,,
Q99336721,NormalRank,Q6581097,true,false,,,,
Q99445772,NormalRank,Q6581097,true,false,,,,
Q99449598,NormalRank,Q6581097,true,false,,,,
Q99456390,NormalRank,Q6581097,true,false,,,,
Q99460472,NormalRank,Q6581097,true,false,,,,
Q99460893,NormalRank,Q6581097,true,false,,,,
Q99484538,NormalRank,Q6581097,true,false,,,,
Q99522189,NormalRank,Q6581097,true,false,,,,
Q99522537,NormalRank,Q6581097,true,false,,,,
Q99581280,NormalRank,Q6581097,true,false,,,,
Q99688835,NormalRank,Q6581097,true,false,,,,
Q99826716,NormalRank,Q6581097,true,false,,,,
Q99910720,NormalRank,Q6581097,true,false,,,,
Q99911348,NormalRank,Q6581097,true,false,,,,
